"order_id","customer_id","product_id","quantity","order_date"
874,1310,152,8,2024-06-16
875,1711,71,9,2024-12-15
876,23508,48,9,2024-05-30
877,17388,135,9,2024-08-14
878,11835,175,9,2024-10-29
879,3140,126,9,2024-09-27
880,43359,188,7,2024-06-21
881,2852,3,10,2024-05-11
882,40999,4,5,2024-09-10
883,9800,80,8,2024-10-14
884,45829,31,9,2024-08-26
885,38818,27,6,2024-01-03
886,1311,124,3,2024-02-20
887,4478,94,6,2024-10-17
888,32265,8,5,2024-12-17
889,7567,176,2,2024-09-24
890,48578,94,1,2024-05-09
891,13969,28,9,2024-03-10
892,12564,194,4,2024-05-11
893,34511,19,7,2024-05-27
894,48597,149,10,2024-01-10
895,18655,144,5,2024-09-03
896,18027,34,2,2024-12-21
897,34250,163,4,2024-11-04
898,6574,139,5,2024-01-11
899,29489,113,3,2024-11-06
900,47849,95,5,2024-05-29
901,7029,163,5,2024-05-10
902,15742,185,7,2024-12-08
903,6304,161,2,2024-03-25
904,20732,181,8,2024-09-20
905,36442,24,5,2024-12-01
906,41673,200,5,2024-03-01
907,31466,31,10,2024-11-29
908,15617,116,1,2024-09-02
909,47805,199,7,2024-08-24
910,33449,1,3,2024-07-08
911,37911,135,6,2024-11-02
912,13887,134,4,2024-03-14
913,32222,83,4,2024-04-28
914,46524,198,9,2024-11-14
915,7233,110,3,2024-12-24
916,35821,120,5,2024-06-21
917,8458,140,10,2024-07-25
918,16849,93,10,2024-01-05
919,13660,119,4,2024-02-13
920,12996,129,2,2024-12-03
921,45577,123,3,2024-03-01
922,24947,104,8,2024-08-13
923,18428,158,9,2024-08-03
924,4786,15,7,2024-03-26
925,48528,150,3,2024-12-31
926,41581,121,1,2024-10-21
927,21796,104,1,2024-07-31
928,1365,108,7,2024-04-06
929,19844,72,1,2024-08-25
930,40325,7,3,2024-05-29
931,14180,24,5,2024-12-06
932,8251,198,9,2024-11-18
933,3341,184,1,2024-10-27
934,10358,91,6,2024-09-18
935,10193,32,4,2024-09-21
936,12582,76,7,2024-09-16
937,3147,107,6,2024-09-09
938,27575,161,4,2024-01-21
939,22622,115,4,2024-09-09
940,17912,182,3,2024-01-08
941,9495,131,5,2024-02-02
942,5687,169,5,2024-08-23
943,35889,54,8,2024-06-17
944,2300,166,5,2024-10-26
945,45076,160,2,2024-07-09
946,20695,85,1,2024-04-13
947,22935,7,9,2024-11-02
948,21500,11,9,2024-11-14
949,25515,181,7,2024-01-07
950,17712,35,8,2024-01-31
951,41255,63,8,2024-11-24
952,45136,163,5,2024-10-13
953,49807,119,5,2024-02-21
954,32564,152,9,2024-08-17
955,21010,60,9,2024-09-08
956,505,187,10,2024-06-30
957,48138,156,10,2024-05-30
958,21393,162,2,2024-03-03
959,38739,164,1,2024-05-12
960,31601,113,10,2024-02-16
961,1804,56,6,2024-06-06
962,39348,180,1,2024-10-26
963,42836,100,9,2024-11-28
964,29791,111,1,2024-09-14
965,11954,76,6,2024-05-21
966,26182,91,6,2024-01-24
967,10061,63,9,2024-07-16
968,48691,189,5,2024-07-23
969,26582,172,6,2024-08-09
970,29502,60,7,2024-05-17
971,24446,132,6,2024-12-23
972,6979,97,9,2024-06-26
973,28236,146,3,2024-07-17
974,4149,38,2,2024-07-04
975,32053,66,1,2024-05-21
976,32511,53,10,2024-11-27
977,42132,125,4,2024-03-28
978,33243,67,5,2024-12-29
979,48752,24,7,2024-08-15
980,32461,110,8,2024-05-28
981,35402,124,2,2024-03-16
982,20173,33,4,2024-03-02
983,34934,85,4,2024-05-15
984,3017,165,8,2024-05-20
985,38184,163,6,2024-11-18
986,29432,172,4,2024-04-09
987,46162,24,7,2024-06-10
988,13091,198,5,2024-12-26
989,30054,32,6,2024-06-10
990,31259,28,2,2024-08-04
991,18350,97,1,2024-09-30
992,11375,10,2,2024-07-27
993,27559,65,6,2024-09-11
994,41628,15,3,2024-03-28
995,37346,122,8,2024-09-15
996,30290,87,9,2024-09-19
997,26526,47,9,2024-06-23
998,33312,111,10,2024-09-29
999,18923,68,2,2024-08-22
1000,20490,143,3,2024-10-10
1001,10924,161,9,2024-01-30
1002,30885,49,9,2024-03-31
1003,40852,197,6,2024-02-26
1004,18433,170,2,2024-06-19
1005,21733,181,1,2024-09-05
1006,45251,45,9,2024-10-20
1007,23354,152,3,2024-09-28
1008,20058,6,7,2024-01-22
1009,41893,68,4,2024-09-12
1010,9775,96,3,2024-05-09
1011,5220,133,8,2024-10-04
1012,11864,103,3,2024-06-29
1013,12339,48,9,2024-11-08
1014,1499,60,7,2024-09-10
1015,311,176,4,2024-07-26
1016,14046,117,1,2024-10-21
1017,5713,81,3,2024-05-27
1018,16083,8,8,2024-02-02
1019,28739,50,4,2024-07-22
1020,8506,8,4,2024-01-21
1021,40705,51,3,2024-11-28
1022,18451,92,6,2024-02-15
1023,47259,186,3,2024-03-23
1024,3180,170,8,2024-12-03
1025,6892,178,8,2024-04-15
1026,41969,141,9,2024-12-15
1027,32927,36,10,2024-11-09
1028,4850,23,6,2024-04-25
1029,28581,180,5,2024-07-22
1030,24580,98,2,2024-08-10
1031,31825,101,2,2024-10-09
1032,21943,182,10,2024-08-05
1033,49353,80,9,2024-08-18
1034,18728,155,10,2024-01-30
1035,37126,147,10,2024-05-05
1036,3085,87,5,2024-10-16
1037,12897,179,1,2024-08-19
1038,37102,39,5,2024-12-18
1039,16052,62,10,2024-10-03
1040,40492,69,10,2024-09-03
1041,42819,124,5,2024-07-08
1042,30085,81,1,2024-03-07
1043,34850,43,4,2024-08-05
1044,10093,134,6,2024-08-13
1045,42251,83,1,2024-02-17
1046,10507,49,1,2024-09-10
1047,7617,111,1,2024-10-16
1048,1824,56,8,2024-06-16
1049,14481,57,4,2024-10-29
1050,2120,158,5,2024-11-10
1051,33647,125,3,2024-02-01
1052,6835,171,2,2024-02-07
1053,40529,167,7,2024-07-01
1054,32061,58,10,2024-09-23
1055,1004,185,6,2024-05-02
1056,44163,99,6,2024-04-04
1057,17339,132,3,2024-05-03
1058,4441,91,10,2024-02-24
1059,38612,36,7,2024-03-12
1060,17595,106,7,2024-09-02
1061,14159,101,2,2024-09-21
1062,7193,117,1,2024-03-18
1063,48069,128,6,2024-02-24
1064,46130,166,2,2024-05-25
1065,40430,144,5,2024-03-09
1066,37933,109,8,2024-01-17
1067,18852,79,4,2024-08-06
1068,20336,94,7,2024-09-23
1069,5720,187,10,2024-02-13
1070,39715,130,5,2024-08-27
1071,19670,176,1,2024-04-02
1072,46768,16,9,2024-10-24
1073,27936,11,8,2024-04-02
1074,42543,103,7,2024-08-08
1075,38156,199,8,2024-02-06
1076,18618,52,6,2024-04-03
1077,16938,46,10,2024-08-17
1078,20256,20,5,2024-08-18
1079,44639,72,7,2024-08-27
1080,8125,67,8,2024-12-06
1081,36651,52,3,2024-06-19
1082,18557,134,4,2024-02-08
1083,12419,195,2,2024-05-13
1084,14226,47,5,2024-09-19
1085,3973,93,8,2024-12-11
1086,16619,26,4,2024-04-08
1087,25846,124,6,2024-07-21
1088,9811,167,2,2024-12-05
1089,47783,84,3,2024-12-18
1090,14839,6,8,2024-07-27
1091,5205,25,1,2024-03-24
1092,6418,151,4,2024-09-16
1093,48416,177,5,2024-05-27
1094,35670,59,6,2024-11-25
1095,18176,200,7,2024-09-14
1096,11958,96,1,2024-06-26
1097,39289,49,9,2024-10-20
1098,33077,9,4,2024-09-16
1099,46772,118,4,2024-07-21
1100,47251,46,2,2024-09-08
1101,9405,91,8,2024-08-15
1102,30151,54,2,2024-05-20
1103,44549,51,8,2024-12-14
1104,40681,33,6,2024-12-04
1105,35394,153,6,2024-09-18
1106,20693,156,3,2024-07-12
1107,22675,42,9,2024-04-24
1108,29763,130,3,2024-12-16
1109,7960,27,1,2024-09-19
1110,35179,50,5,2024-08-31
1111,35473,22,1,2024-11-17
1112,36594,16,8,2024-10-13
1113,32430,12,4,2024-10-12
1114,15141,48,3,2024-05-28
1115,36129,169,7,2024-03-26
1116,48658,190,7,2024-07-25
1117,16039,50,2,2024-03-02
1118,24981,50,8,2024-10-28
1119,10224,22,6,2024-08-12
1120,19241,172,4,2024-01-11
1121,22532,34,2,2024-12-17
1122,9151,60,8,2024-02-19
1123,14193,116,9,2024-08-07
1124,35482,135,2,2024-05-08
1125,23915,53,9,2024-07-27
1126,33157,81,7,2024-09-29
1127,1017,162,9,2024-03-12
1128,20124,12,1,2024-05-13
1129,42142,59,3,2024-03-28
1130,26263,140,7,2024-12-08
1131,8273,53,5,2024-04-15
1132,20248,52,10,2024-01-10
1133,28728,74,4,2024-11-03
1134,22858,163,2,2024-07-16
1135,40449,19,9,2024-11-12
1136,5560,59,10,2024-10-24
1137,11703,18,1,2024-04-20
1138,27664,136,7,2024-06-16
1139,44522,36,2,2024-03-18
1140,4029,77,9,2024-04-04
1141,11622,54,5,2024-06-04
1142,27196,143,3,2024-07-22
1143,6124,129,4,2024-09-21
1144,38132,82,1,2024-09-18
1145,26780,179,4,2024-11-01
1146,3907,121,10,2024-12-09
1147,25975,185,5,2024-09-27
1148,6749,93,2,2024-12-17
1149,12617,91,3,2024-03-14
1150,4896,145,2,2024-06-19
1151,22995,94,7,2024-10-27
1152,48912,15,6,2024-10-18
1153,8758,133,7,2024-03-12
1154,4952,49,2,2024-07-10
1155,26198,74,7,2024-08-27
1156,18954,93,5,2024-05-06
1157,38724,173,8,2024-05-07
1158,16558,138,3,2024-12-11
1159,43990,110,5,2024-06-13
1160,9482,128,3,2024-02-25
1161,20769,54,7,2024-07-14
1162,39147,25,10,2024-02-26
1163,41245,96,5,2024-02-05
1164,21666,110,3,2024-03-15
1165,43869,190,10,2024-07-19
1166,21885,32,2,2024-05-18
1167,25897,114,10,2024-05-04
1168,37875,113,9,2024-04-26
1169,6026,21,2,2024-11-29
1170,6066,177,2,2024-04-10
1171,48996,199,6,2024-12-08
1172,47021,102,10,2024-07-01
1173,47476,78,6,2024-07-12
1174,45170,101,1,2024-06-07
1175,18020,110,6,2024-04-03
1176,38137,42,7,2024-02-04
1177,36913,178,4,2024-10-11
1178,35556,50,10,2024-04-26
1179,12074,162,2,2024-12-23
1180,39630,7,1,2024-02-06
1181,27383,138,4,2024-11-30
1182,48203,13,2,2024-06-27
1183,36032,60,4,2024-12-19
1184,15421,198,4,2024-09-10
1185,47689,28,10,2024-06-03
1186,45000,171,9,2024-10-27
1187,20061,197,3,2024-06-25
1188,23787,55,1,2024-06-08
1189,36099,119,8,2024-03-03
1190,20412,131,4,2024-09-27
1191,18408,13,1,2024-06-02
1192,47630,62,6,2024-01-22
1193,42509,107,4,2024-09-17
1194,47388,171,1,2024-06-07
1195,24579,190,9,2024-02-20
1196,18339,90,10,2024-03-07
1197,3785,6,2,2024-01-13
1198,48682,29,2,2024-03-09
1199,2382,140,5,2024-09-11
1200,48387,86,6,2024-05-17
1201,5520,131,2,2024-03-07
1202,23113,60,3,2024-12-05
1203,29247,117,9,2024-04-04
1204,39502,103,4,2024-10-16
1205,22979,99,7,2024-11-23
1206,49224,52,5,2024-03-25
1207,21974,64,5,2024-12-29
1208,37897,153,7,2024-07-07
1209,37872,119,6,2024-06-23
1210,22413,142,1,2024-03-01
1211,9614,32,4,2024-07-23
1212,11928,30,7,2024-02-28
1213,29397,27,5,2024-06-17
1214,27472,50,5,2024-12-01
1215,15244,126,8,2024-04-11
1216,45008,57,1,2024-10-26
1217,23213,118,10,2024-04-20
1218,27835,55,10,2024-11-25
1219,2102,49,8,2024-05-27
1220,9627,22,4,2024-03-03
1221,26557,124,4,2024-07-15
1222,45053,147,6,2024-09-24
1223,34289,145,5,2024-05-02
1224,40931,83,8,2024-10-22
1225,25074,26,7,2024-08-04
1226,1893,179,8,2024-09-12
1227,48057,120,3,2024-03-15
1228,29395,42,6,2024-03-01
1229,35360,28,1,2024-02-02
1230,3978,162,1,2024-11-09
1231,33891,112,6,2024-04-13
1232,23752,100,8,2024-04-18
1233,16052,73,8,2024-09-18
1234,34783,54,8,2024-02-05
1235,29017,21,7,2024-04-07
1236,41819,26,3,2024-04-18
1237,25103,166,7,2024-12-29
1238,46575,143,2,2024-03-06
1239,24559,181,5,2024-11-07
1240,14360,132,3,2024-08-08
1241,44645,154,1,2024-11-28
1242,26,70,5,2024-06-25
1243,2364,142,10,2024-11-15
1244,6420,97,9,2024-12-07
1245,48222,72,2,2024-10-07
1246,17692,91,3,2024-06-07
1247,45629,121,10,2024-04-27
1248,49030,126,10,2024-06-25
1249,35283,80,10,2024-10-20
1250,47521,149,10,2024-11-15
1251,49198,13,9,2024-12-20
1252,18874,38,3,2024-06-02
1253,13467,133,2,2024-01-28
1254,17391,98,9,2024-11-21
1255,10772,158,7,2024-12-29
1256,33540,102,3,2024-12-18
1257,35202,118,6,2024-03-17
1258,20769,160,6,2024-08-27
1259,43331,23,7,2024-01-11
1260,22812,176,7,2024-09-05
1261,19151,138,2,2024-02-29
1262,41229,12,4,2024-04-24
1263,15023,14,3,2024-09-19
1264,8573,76,10,2024-03-02
1265,6562,113,2,2024-08-27
1266,35680,117,2,2024-07-01
1267,12718,87,2,2024-12-03
1268,44142,132,9,2024-01-28
1269,41013,168,3,2024-01-22
1270,31085,72,8,2024-06-14
1271,14277,148,9,2024-05-26
1272,38596,127,10,2024-08-25
1273,12304,124,1,2024-06-07
1274,24997,139,1,2024-01-03
1275,15294,36,1,2024-12-12
1276,43933,62,9,2024-04-25
1277,43723,35,4,2024-06-21
1278,43984,107,4,2024-04-27
1279,39737,126,6,2024-08-28
1280,24984,42,3,2024-06-30
1281,45877,150,6,2024-12-07
1282,18454,145,8,2024-10-26
1283,47590,110,1,2024-05-12
1284,28512,126,7,2024-09-01
1285,10821,169,4,2024-10-26
1286,24509,28,5,2024-11-26
1287,39209,138,3,2024-02-15
1288,27353,85,6,2024-04-04
1289,48257,19,2,2024-06-04
1290,43352,151,9,2024-05-03
1291,38091,175,1,2024-09-23
1292,47402,4,3,2024-12-10
1293,49594,144,3,2024-03-05
1294,45444,55,6,2024-04-25
1295,16279,5,3,2024-05-14
1296,38477,53,5,2024-06-24
1297,16082,57,1,2024-10-23
1298,49587,35,5,2024-10-28
1299,8952,50,9,2024-12-08
1300,44505,153,9,2024-04-06
1301,17293,155,1,2024-03-29
1302,23627,194,9,2024-01-19
1303,22523,185,4,2024-02-08
1304,7310,24,6,2024-04-18
1305,5336,167,4,2024-06-08
1306,17707,92,1,2024-02-07
1307,3805,158,1,2024-04-25
1308,23057,95,8,2024-01-19
1309,2344,47,1,2024-12-31
1310,4280,171,10,2024-08-30
1311,17182,130,10,2024-03-05
1312,9106,176,7,2024-05-15
1313,47417,10,5,2024-03-06
1314,28352,50,5,2024-12-23
1315,17223,189,8,2024-05-26
1316,33439,128,4,2024-01-13
1317,29140,171,7,2024-06-28
1318,43261,157,2,2024-11-05
1319,28624,103,7,2024-02-11
1320,49776,19,5,2024-03-18
1321,49070,95,2,2024-08-17
1322,17540,114,4,2024-12-02
1323,44369,113,5,2024-07-09
1324,46131,144,3,2024-04-24
1325,4852,67,7,2024-11-02
1326,27066,19,4,2024-08-19
1327,1801,185,6,2024-07-17
1328,42183,189,4,2024-11-09
1329,30789,100,9,2024-11-13
1330,35798,151,1,2024-10-24
1331,32434,183,2,2024-08-02
1332,15924,137,4,2024-10-10
1333,33782,12,3,2024-06-27
1334,38974,130,10,2024-09-19
1335,47163,135,6,2024-01-14
1336,24715,185,4,2024-03-19
1337,14641,147,5,2024-12-19
1338,6507,56,5,2024-03-29
1339,18390,156,4,2024-11-16
1340,33108,60,2,2024-12-14
1341,19152,136,1,2024-11-23
1342,27198,125,9,2024-01-22
1343,2770,149,7,2024-02-29
1344,5282,172,1,2024-12-20
1345,9900,118,6,2024-10-06
1346,47163,169,2,2024-05-26
1347,6290,125,5,2024-03-07
1348,34963,97,1,2024-10-13
1349,37952,45,1,2024-11-08
1350,26481,34,5,2024-02-21
1351,42234,147,4,2024-03-11
1352,31734,108,1,2024-11-17
1353,36614,151,1,2024-12-23
1354,6884,72,7,2024-02-18
1355,40525,192,1,2024-08-29
1356,33565,28,10,2024-08-22
1357,24268,175,8,2024-04-24
1358,16975,44,8,2024-02-11
1359,36893,171,1,2024-01-27
1360,8090,36,8,2024-07-31
1361,28040,176,5,2024-10-01
1362,15574,73,1,2024-01-16
1363,10942,40,7,2024-01-22
1364,44650,142,9,2024-09-16
1365,38100,139,10,2024-06-24
1366,10102,37,5,2024-09-13
1367,35851,19,10,2024-03-16
1368,45318,163,2,2024-09-26
1369,36693,47,5,2024-01-11
1370,2073,200,10,2024-11-13
1371,13988,32,2,2024-08-03
1372,3301,156,1,2024-09-26
1373,41590,157,8,2024-05-11
1374,38083,3,8,2024-06-17
1375,32337,25,5,2024-06-04
1376,18250,117,9,2024-02-25
1377,41333,179,9,2024-10-23
1378,9863,52,4,2024-04-26
1379,5674,13,5,2024-01-17
1380,4951,192,8,2024-05-27
1381,30718,84,1,2024-08-04
1382,47871,178,6,2024-02-01
1383,37869,18,10,2024-07-30
1384,28856,72,3,2024-03-25
1385,45327,2,2,2024-08-09
1386,38623,7,6,2024-02-12
1387,30330,80,8,2024-01-25
1388,39966,14,1,2024-08-11
1389,21132,88,1,2024-07-16
1390,286,92,2,2024-03-26
1391,33384,36,6,2024-05-26
1392,23181,8,2,2024-08-01
1393,9741,58,3,2024-11-26
1394,6068,93,10,2024-07-19
1395,44239,59,5,2024-09-23
1396,9372,97,3,2024-09-17
1397,45945,188,9,2024-11-02
1398,47008,97,8,2024-06-01
1399,41022,183,2,2024-12-26
1400,43003,92,7,2024-09-25
1401,35445,198,2,2024-02-27
1402,43794,55,8,2024-09-14
1403,36666,25,10,2024-12-18
1404,19430,114,6,2024-11-16
1405,4865,138,5,2024-09-04
1406,26290,26,2,2024-11-17
1407,1637,60,1,2024-11-01
1408,9701,6,3,2024-03-09
1409,32399,155,2,2024-10-28
1410,9823,52,6,2024-08-11
1411,31414,98,7,2024-11-15
1412,10923,77,2,2024-10-09
1413,23145,147,3,2024-01-31
1414,47665,67,3,2024-12-28
1415,36084,23,9,2024-01-14
1416,29695,181,4,2024-01-14
1417,10239,112,3,2024-08-16
1418,273,77,9,2024-09-24
1419,1552,81,3,2024-02-18
1420,4065,46,6,2024-08-20
1421,14815,167,9,2024-01-06
1422,17753,10,9,2024-08-07
1423,1925,59,8,2024-06-16
1424,11406,60,6,2024-11-03
1425,42031,79,4,2024-11-22
1426,40443,196,5,2024-06-30
1427,11318,193,6,2024-11-06
1428,18781,156,4,2024-05-14
1429,35677,136,6,2024-07-11
1430,18684,93,1,2024-10-30
1431,34488,153,4,2024-09-29
1432,40715,118,2,2024-11-04
1433,44129,145,9,2024-11-23
1434,49710,183,6,2024-02-25
1435,10672,111,1,2024-01-31
1436,21287,59,2,2024-04-25
1437,40729,52,8,2024-11-29
1438,2892,98,4,2024-03-03
1439,9112,149,3,2024-04-20
1440,28482,36,9,2024-06-05
1441,10410,59,2,2024-10-07
1442,19718,179,7,2024-06-30
1443,43391,58,7,2024-04-18
1444,11087,124,2,2024-08-09
1445,21040,90,3,2024-06-16
1446,21946,183,10,2024-05-06
1447,34647,75,2,2024-01-16
1448,38554,151,3,2024-05-08
1449,12401,43,8,2024-05-01
1450,36187,120,8,2024-02-13
1451,39938,58,8,2024-03-08
1452,19956,47,1,2024-09-30
1453,36503,135,1,2024-05-03
1454,41219,71,7,2024-05-23
1455,9791,175,7,2024-08-26
1456,5834,85,6,2024-04-16
1457,41184,71,8,2024-11-06
1458,35024,45,10,2024-02-21
1459,14291,174,3,2024-08-19
1460,13593,155,5,2024-09-07
1461,34200,62,5,2024-12-09
1462,8753,95,9,2024-07-21
1463,29062,136,9,2024-04-14
1464,19484,97,4,2024-11-06
1465,1939,118,9,2024-08-28
1466,30540,78,7,2024-11-04
1467,48844,72,8,2024-12-05
1468,34743,107,4,2024-03-08
1469,41470,172,6,2024-01-20
1470,489,31,1,2024-11-24
1471,13409,124,5,2024-12-21
1472,22959,136,2,2024-09-09
1473,34082,73,5,2024-06-15
1474,14880,98,6,2024-04-10
1475,17231,94,1,2024-01-15
1476,42787,39,6,2024-01-26
1477,690,30,4,2024-02-10
1478,36133,188,6,2024-02-25
1479,44778,85,10,2024-12-29
1480,35940,154,10,2024-11-30
1481,19943,159,2,2024-11-07
1482,39333,164,7,2024-02-14
1483,28124,180,2,2024-09-18
1484,49313,59,5,2024-01-26
1485,20268,128,4,2024-12-27
1486,17150,112,2,2024-05-23
1487,42168,43,2,2024-07-03
1488,28197,94,6,2024-09-23
1489,15243,37,2,2024-01-31
1490,32828,10,7,2024-06-23
1491,45766,24,8,2024-10-12
1492,27640,145,3,2024-10-10
1493,15591,196,3,2024-10-13
1494,44890,167,5,2024-04-28
1495,8222,138,1,2024-08-10
1496,29204,82,3,2024-05-16
1497,27408,143,4,2024-08-26
1498,928,3,6,2024-10-26
1499,39800,24,8,2024-02-07
1500,39319,33,8,2024-11-27
1501,34022,137,1,2024-08-30
1502,20443,145,3,2024-03-10
1503,32114,18,7,2024-06-04
1504,24619,114,5,2024-06-12
1505,32668,134,9,2024-07-19
1506,29539,77,6,2024-03-18
1507,48092,137,10,2024-08-06
1508,35692,152,2,2024-06-08
1509,14889,61,5,2024-02-09
1510,12290,5,1,2024-06-11
1511,30511,96,7,2024-04-22
1512,2341,150,10,2024-04-17
1513,39120,120,5,2024-07-12
1514,7518,52,3,2024-06-11
1515,41437,51,10,2024-06-26
1516,37932,182,4,2024-02-26
1517,7914,25,10,2024-11-16
1518,27219,56,9,2024-04-21
1519,47158,97,10,2024-06-22
1520,9724,155,8,2024-05-23
1521,14192,144,6,2024-05-15
1522,33998,114,10,2024-05-25
1523,1508,87,9,2024-07-16
1524,29686,165,3,2024-05-14
1525,30880,174,3,2024-02-16
1526,10092,44,10,2024-07-24
1527,42351,128,10,2024-10-02
1528,46265,21,1,2024-12-21
1529,20306,177,3,2024-04-27
1530,31934,18,1,2024-09-14
1531,45420,5,6,2024-03-23
1532,47094,125,9,2024-10-05
1533,9287,26,2,2024-07-02
1534,45260,17,6,2024-07-27
1535,31148,183,7,2024-12-08
1536,14638,146,5,2024-11-11
1537,47842,25,9,2024-04-07
1538,21374,191,1,2024-05-27
1539,3644,47,7,2024-10-25
1540,18912,193,7,2024-05-07
1541,48766,163,6,2024-01-07
1542,8132,159,10,2024-03-28
1543,24681,57,10,2024-01-09
1544,38704,156,6,2024-04-27
1545,44636,3,3,2024-03-21
1546,27493,36,10,2024-08-02
1547,49093,88,6,2024-03-18
1548,26085,188,5,2024-12-20
1549,42355,175,5,2024-01-24
1550,17456,79,1,2024-01-13
1551,33056,97,8,2024-05-05
1552,32275,137,10,2024-04-27
1553,2919,64,6,2024-05-16
1554,31792,45,7,2024-05-13
1555,31081,131,10,2024-07-27
1556,47340,18,6,2024-01-13
1557,25888,69,1,2024-02-05
1558,9530,195,9,2024-05-30
1559,30676,109,9,2024-12-05
1560,12542,66,7,2024-08-31
1561,10701,21,10,2024-10-31
1562,38034,63,4,2024-07-10
1563,8912,68,3,2024-07-12
1564,35692,182,1,2024-02-06
1565,38832,81,9,2024-02-07
1566,34204,86,4,2024-09-24
1567,47436,39,10,2024-06-19
1568,27614,152,9,2024-03-19
1569,25804,3,3,2024-01-24
1570,40859,154,3,2024-05-18
1571,44634,183,8,2024-08-30
1572,37833,129,10,2024-04-26
1573,4026,9,9,2024-01-08
1574,18956,119,7,2024-02-21
1575,33090,172,4,2024-09-01
1576,7223,133,3,2024-06-07
1577,42042,173,1,2024-02-15
1578,23138,162,7,2024-10-28
1579,8668,62,10,2024-08-03
1580,35336,182,6,2024-02-17
1581,28785,85,8,2024-05-23
1582,8642,119,8,2024-06-30
1583,49178,111,6,2024-05-16
1584,7425,137,2,2024-01-06
1585,83,78,9,2024-11-10
1586,46155,156,9,2024-03-31
1587,42190,18,4,2024-08-12
1588,13309,186,2,2024-05-27
1589,5180,126,10,2024-04-04
1590,37016,124,8,2024-07-28
1591,13070,90,5,2024-03-31
1592,32637,144,1,2024-09-22
1593,36775,39,2,2024-05-15
1594,22026,98,10,2024-04-15
1595,23122,58,10,2024-12-03
1596,28705,179,1,2024-10-07
1597,11269,50,1,2024-07-26
1598,32059,191,9,2024-01-09
1599,3526,16,10,2024-01-17
1600,36763,177,6,2024-06-10
1601,13036,180,2,2024-11-01
1602,1608,135,4,2024-09-14
1603,9971,51,10,2024-12-29
1604,1792,162,5,2024-08-13
1605,1553,33,5,2024-09-30
1606,14396,1,2,2024-04-03
1607,3921,185,7,2024-07-05
1608,10496,183,4,2024-01-20
1609,26369,82,10,2024-11-20
1610,2435,184,4,2024-11-25
1611,23018,149,6,2024-05-20
1612,18064,114,6,2024-04-25
1613,21384,189,10,2024-08-02
1614,47225,7,9,2024-07-26
1615,38908,6,1,2024-10-23
1616,18494,60,10,2024-12-24
1617,13845,15,6,2024-06-05
1618,38534,128,2,2024-03-02
1619,12229,8,10,2024-07-16
1620,45868,2,10,2024-09-17
1621,23165,87,8,2024-06-10
1622,7616,147,4,2024-03-07
1623,47750,46,10,2024-06-13
1624,22096,134,6,2024-02-21
1625,5163,14,1,2024-02-11
1626,8579,183,1,2024-05-13
1627,20108,165,6,2024-04-28
1628,29859,43,1,2024-06-03
1629,43298,49,6,2024-01-17
1630,13826,6,10,2024-10-19
1631,2002,11,1,2024-03-12
1632,41800,142,4,2024-08-25
1633,25404,151,1,2024-02-20
1634,26785,94,2,2024-12-26
1635,17157,106,1,2024-06-07
1636,26360,58,10,2024-12-24
1637,17626,31,9,2024-07-27
1638,39578,101,5,2024-02-28
1639,48226,31,1,2024-04-01
1640,5573,8,1,2024-06-23
1641,17819,200,9,2024-08-10
1642,23550,83,3,2024-08-16
1643,47415,71,5,2024-03-20
1644,17491,125,5,2024-07-31
1645,35517,93,7,2024-10-27
1646,39166,179,8,2024-09-14
1647,17430,75,1,2024-09-23
1648,40485,72,2,2024-05-28
1649,48210,61,7,2024-04-12
1650,19144,182,6,2024-09-01
1651,46096,67,2,2024-05-13
1652,48860,130,3,2024-06-23
1653,28273,18,10,2024-06-18
1654,27065,149,2,2024-04-15
1655,49813,100,5,2024-03-28
1656,20668,140,10,2024-12-18
1657,25789,77,1,2024-02-05
1658,26391,134,2,2024-04-21
1659,25966,123,6,2024-03-28
1660,27851,64,7,2024-11-06
1661,36964,42,3,2024-05-26
1662,10145,17,10,2024-04-21
1663,32314,197,4,2024-02-19
1664,21666,28,6,2024-01-19
1665,25131,45,6,2024-06-08
1666,42360,173,3,2024-12-09
1667,26665,165,7,2024-08-27
1668,49836,150,8,2024-05-24
1669,758,147,6,2024-03-17
1670,14774,112,8,2024-05-23
1671,29299,106,8,2024-11-19
1672,16297,125,6,2024-05-09
1673,29997,116,4,2024-10-23
1674,597,17,5,2024-07-01
1675,7416,145,9,2024-12-12
1676,11749,9,2,2024-03-19
1677,5958,39,6,2024-10-30
1678,29138,156,7,2024-05-31
1679,31581,24,2,2024-12-05
1680,20433,198,7,2024-11-07
1681,16047,133,10,2024-10-05
1682,16780,116,10,2024-01-29
1683,6916,38,10,2024-10-02
1684,14166,6,10,2024-09-21
1685,1597,111,5,2024-12-23
